filename,rel_path,class_name,class_id,source,split
train_image_0_1187.jpg,images/train/gray_blight/train_image_0_1187.jpg,gray_blight,0,kaggle,train
train_image_0_1196.jpg,images/train/gray_blight/train_image_0_1196.jpg,gray_blight,0,kaggle,train
train_20220101_114958.jpg,images/train/gray_blight/train_20220101_114958.jpg,gray_blight,0,kaggle,train
train_image_0_2002.jpg,images/train/gray_blight/train_image_0_2002.jpg,gray_blight,0,kaggle,train
train_image_0_2.jpg,images/train/gray_blight/train_image_0_2.jpg,gray_blight,0,kaggle,train
train_image_0_2925.jpg,images/train/gray_blight/train_image_0_2925.jpg,gray_blight,0,kaggle,train
train_image_0_2121.jpg,images/train/gray_blight/train_image_0_2121.jpg,gray_blight,0,kaggle,train
train_image_0_204.jpg,images/train/gray_blight/train_image_0_204.jpg,gray_blight,0,kaggle,train
train_image_0_2415.jpg,images/train/gray_blight/train_image_0_2415.jpg,gray_blight,0,kaggle,train
train_image_0_4222.jpg,images/train/gray_blight/train_image_0_4222.jpg,gray_blight,0,kaggle,train
train_image_0_731.jpg,images/train/gray_blight/train_image_0_731.jpg,gray_blight,0,kaggle,train
train_image_0_1597.jpg,images/train/gray_blight/train_image_0_1597.jpg,gray_blight,0,kaggle,train
test_20211228_141923.jpg,images/train/gray_blight/test_20211228_141923.jpg,gray_blight,0,kaggle,train
train_20220101_113953.jpg,images/train/gray_blight/train_20220101_113953.jpg,gray_blight,0,kaggle,train
train_20220101_113651.jpg,images/train/gray_blight/train_20220101_113651.jpg,gray_blight,0,kaggle,train
test_20211228_142256.jpg,images/train/gray_blight/test_20211228_142256.jpg,gray_blight,0,kaggle,train
train_image_0_2650.jpg,images/train/gray_blight/train_image_0_2650.jpg,gray_blight,0,kaggle,train
train_image_0_703.jpg,images/train/gray_blight/train_image_0_703.jpg,gray_blight,0,kaggle,train
train_20220101_114741.jpg,images/train/gray_blight/train_20220101_114741.jpg,gray_blight,0,kaggle,train
train_image_0_3110.jpg,images/train/gray_blight/train_image_0_3110.jpg,gray_blight,0,kaggle,train
train_image_0_433.jpg,images/train/gray_blight/train_image_0_433.jpg,gray_blight,0,kaggle,train
train_20220101_115103.jpg,images/train/gray_blight/train_20220101_115103.jpg,gray_blight,0,kaggle,train
train_image_0_3801.jpg,images/train/gray_blight/train_image_0_3801.jpg,gray_blight,0,kaggle,train
train_image_0_3230.jpg,images/train/gray_blight/train_image_0_3230.jpg,gray_blight,0,kaggle,train
test_20211227_163659.jpg,images/train/gray_blight/test_20211227_163659.jpg,gray_blight,0,kaggle,train
test_20211227_164317.jpg,images/train/gray_blight/test_20211227_164317.jpg,gray_blight,0,kaggle,train
train_image_0_2718.jpg,images/train/gray_blight/train_image_0_2718.jpg,gray_blight,0,kaggle,train
train_image_0_1706.jpg,images/train/gray_blight/train_image_0_1706.jpg,gray_blight,0,kaggle,train
train_image_0_3698.jpg,images/train/gray_blight/train_image_0_3698.jpg,gray_blight,0,kaggle,train
train_image_0_2517.jpg,images/train/gray_blight/train_image_0_2517.jpg,gray_blight,0,kaggle,train
train_image_0_3831.jpg,images/train/gray_blight/train_image_0_3831.jpg,gray_blight,0,kaggle,train
train_image_0_1837.jpg,images/train/gray_blight/train_image_0_1837.jpg,gray_blight,0,kaggle,train
train_image_0_1774.jpg,images/train/gray_blight/train_image_0_1774.jpg,gray_blight,0,kaggle,train
train_image_0_3349.jpg,images/train/gray_blight/train_image_0_3349.jpg,gray_blight,0,kaggle,train
train_image_0_2156.jpg,images/train/gray_blight/train_image_0_2156.jpg,gray_blight,0,kaggle,train
train_image_0_126.jpg,images/train/gray_blight/train_image_0_126.jpg,gray_blight,0,kaggle,train
obb_179_jpg.rf.38923227f6f2518ea7f9372aa6fcaa0b.jpg,images/train/gray_blight/obb_179_jpg.rf.38923227f6f2518ea7f9372aa6fcaa0b.jpg,gray_blight,0,field_collected,train
train_image_0_2795.jpg,images/train/gray_blight/train_image_0_2795.jpg,gray_blight,0,kaggle,train
train_image_0_4170.jpg,images/train/gray_blight/train_image_0_4170.jpg,gray_blight,0,kaggle,train
obb_68_jpg.rf.e7294d4fac411371df3144a61bcacc0e.jpg,images/train/gray_blight/obb_68_jpg.rf.e7294d4fac411371df3144a61bcacc0e.jpg,gray_blight,0,field_collected,train
test_20211228_134727.jpg,images/train/gray_blight/test_20211228_134727.jpg,gray_blight,0,kaggle,train
train_image_0_477.jpg,images/train/gray_blight/train_image_0_477.jpg,gray_blight,0,kaggle,train
train_image_0_3211.jpg,images/train/gray_blight/train_image_0_3211.jpg,gray_blight,0,kaggle,train
train_image_0_923.jpg,images/train/gray_blight/train_image_0_923.jpg,gray_blight,0,kaggle,train
obb_IMG_20230612_161606_jpg.rf.d8cf7baeaf657a78f4141fa562188d79.jpg,images/train/gray_blight/obb_IMG_20230612_161606_jpg.rf.d8cf7baeaf657a78f4141fa562188d79.jpg,gray_blight,0,field_collected,train
train_image_0_3878.jpg,images/train/gray_blight/train_image_0_3878.jpg,gray_blight,0,kaggle,train
