filename,rel_path,class_name,class_id,source,split
train_image_0_2584.jpg,images/train/red_leaf_spot/train_image_0_2584.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2696.jpg,images/train/red_leaf_spot/train_image_0_2696.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231437.jpg,images/train/red_leaf_spot/test_20211225_231437.jpg,red_leaf_spot,4,kaggle,train
train_image_0_530.jpg,images/train/red_leaf_spot/train_image_0_530.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2792.jpg,images/train/red_leaf_spot/train_image_0_2792.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_1460_JPG_jpg.rf.b19cd97e2c8e2961a8c6cb1cb24352cc.jpg,images/train/red_leaf_spot/obb_IMG_1460_JPG_jpg.rf.b19cd97e2c8e2961a8c6cb1cb24352cc.jpg,red_leaf_spot,4,field_collected,train
train_image_0_3041.jpg,images/train/red_leaf_spot/train_image_0_3041.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2525.jpg,images/train/red_leaf_spot/train_image_0_2525.jpg,red_leaf_spot,4,kaggle,train
train_20211227_161817.jpg,images/train/red_leaf_spot/train_20211227_161817.jpg,red_leaf_spot,4,kaggle,train
test_20211227_161145.jpg,images/train/red_leaf_spot/test_20211227_161145.jpg,red_leaf_spot,4,kaggle,train
train_20211227_161719.jpg,images/train/red_leaf_spot/train_20211227_161719.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231236.jpg,images/train/red_leaf_spot/test_20211225_231236.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160638.jpg,images/train/red_leaf_spot/test_20211227_160638.jpg,red_leaf_spot,4,kaggle,train
train_image_0_679.jpg,images/train/red_leaf_spot/train_image_0_679.jpg,red_leaf_spot,4,kaggle,train
train_20211228_125253.jpg,images/train/red_leaf_spot/train_20211228_125253.jpg,red_leaf_spot,4,kaggle,train
train_image_0_54.jpg,images/train/red_leaf_spot/train_image_0_54.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2201.jpg,images/train/red_leaf_spot/train_image_0_2201.jpg,red_leaf_spot,4,kaggle,train
train_20211227_162257.jpg,images/train/red_leaf_spot/train_20211227_162257.jpg,red_leaf_spot,4,kaggle,train
train_image_0_994.jpg,images/train/red_leaf_spot/train_image_0_994.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1476.jpg,images/train/red_leaf_spot/train_image_0_1476.jpg,red_leaf_spot,4,kaggle,train
train_image_0_897.jpg,images/train/red_leaf_spot/train_image_0_897.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1397.jpg,images/train/red_leaf_spot/train_image_0_1397.jpg,red_leaf_spot,4,kaggle,train
train_image_0_3131.jpg,images/train/red_leaf_spot/train_image_0_3131.jpg,red_leaf_spot,4,kaggle,train
train_image_0_334.jpg,images/train/red_leaf_spot/train_image_0_334.jpg,red_leaf_spot,4,kaggle,train
train_image_0_3160.jpg,images/train/red_leaf_spot/train_image_0_3160.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160248.jpg,images/train/red_leaf_spot/test_20211227_160248.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2099.jpg,images/train/red_leaf_spot/train_image_0_2099.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2232.jpg,images/train/red_leaf_spot/train_image_0_2232.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2569.jpg,images/train/red_leaf_spot/train_image_0_2569.jpg,red_leaf_spot,4,kaggle,train
train_image_0_327.jpg,images/train/red_leaf_spot/train_image_0_327.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_2730_JPG_jpg.rf.7456438e17e6defb6069ffda1a67c5a4.jpg,images/train/red_leaf_spot/obb_IMG_2730_JPG_jpg.rf.7456438e17e6defb6069ffda1a67c5a4.jpg,red_leaf_spot,4,field_collected,train
train_image_0_2657.jpg,images/train/red_leaf_spot/train_image_0_2657.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2621.jpg,images/train/red_leaf_spot/train_image_0_2621.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160039.jpg,images/train/red_leaf_spot/test_20211227_160039.jpg,red_leaf_spot,4,kaggle,train
test_20211225_232544.jpg,images/train/red_leaf_spot/test_20211225_232544.jpg,red_leaf_spot,4,kaggle,train
test_20211227_155502.jpg,images/train/red_leaf_spot/test_20211227_155502.jpg,red_leaf_spot,4,kaggle,train
train_20211227_163321.jpg,images/train/red_leaf_spot/train_20211227_163321.jpg,red_leaf_spot,4,kaggle,train
train_image_0_995.jpg,images/train/red_leaf_spot/train_image_0_995.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160458.jpg,images/train/red_leaf_spot/test_20211227_160458.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1478.jpg,images/train/red_leaf_spot/train_image_0_1478.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_20250320_151108_jpg.rf.c76872ab6c054ff2cc17954f9474c4e3.jpg,images/train/red_leaf_spot/obb_IMG_20250320_151108_jpg.rf.c76872ab6c054ff2cc17954f9474c4e3.jpg,red_leaf_spot,4,field_collected,train
train_image_0_122.jpg,images/train/red_leaf_spot/train_image_0_122.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2471.jpg,images/train/red_leaf_spot/train_image_0_2471.jpg,red_leaf_spot,4,kaggle,train
train_20220101_121657.jpg,images/train/red_leaf_spot/train_20220101_121657.jpg,red_leaf_spot,4,kaggle,train
train_image_0_579.jpg,images/train/red_leaf_spot/train_image_0_579.jpg,red_leaf_spot,4,kaggle,train
train_image_0_886.jpg,images/train/red_leaf_spot/train_image_0_886.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1247.jpg,images/train/red_leaf_spot/train_image_0_1247.jpg,red_leaf_spot,4,kaggle,train
train_image_0_958.jpg,images/train/red_leaf_spot/train_image_0_958.jpg,red_leaf_spot,4,kaggle,train
train_20211228_123834.jpg,images/train/red_leaf_spot/train_20211228_123834.jpg,red_leaf_spot,4,kaggle,train
train_image_0_3171.jpg,images/train/red_leaf_spot/train_image_0_3171.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2067.jpg,images/train/red_leaf_spot/train_image_0_2067.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1492.jpg,images/train/red_leaf_spot/train_image_0_1492.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160307.jpg,images/train/red_leaf_spot/test_20211227_160307.jpg,red_leaf_spot,4,kaggle,train
train_image_0_716.jpg,images/train/red_leaf_spot/train_image_0_716.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1467.jpg,images/train/red_leaf_spot/train_image_0_1467.jpg,red_leaf_spot,4,kaggle,train
train_20211228_123139.jpg,images/train/red_leaf_spot/train_20211228_123139.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1691.jpg,images/train/red_leaf_spot/train_image_0_1691.jpg,red_leaf_spot,4,kaggle,train
train_20211227_165153.jpg,images/train/red_leaf_spot/train_20211227_165153.jpg,red_leaf_spot,4,kaggle,train
train_20211227_161354.jpg,images/train/red_leaf_spot/train_20211227_161354.jpg,red_leaf_spot,4,kaggle,train
test_20211225_232111.jpg,images/train/red_leaf_spot/test_20211225_232111.jpg,red_leaf_spot,4,kaggle,train
train_20220101_102341.jpg,images/train/red_leaf_spot/train_20220101_102341.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1526.jpg,images/train/red_leaf_spot/train_image_0_1526.jpg,red_leaf_spot,4,kaggle,train
train_20211228_125456.jpg,images/train/red_leaf_spot/train_20211228_125456.jpg,red_leaf_spot,4,kaggle,train
test_20211225_232533.jpg,images/train/red_leaf_spot/test_20211225_232533.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2293.jpg,images/train/red_leaf_spot/train_image_0_2293.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2267.jpg,images/train/red_leaf_spot/train_image_0_2267.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1017.jpg,images/train/red_leaf_spot/train_image_0_1017.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1024.jpg,images/train/red_leaf_spot/train_image_0_1024.jpg,red_leaf_spot,4,kaggle,train
train_image_0_925.jpg,images/train/red_leaf_spot/train_image_0_925.jpg,red_leaf_spot,4,kaggle,train
train_image_0_3214.jpg,images/train/red_leaf_spot/train_image_0_3214.jpg,red_leaf_spot,4,kaggle,train
train_image_0_467.jpg,images/train/red_leaf_spot/train_image_0_467.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160016.jpg,images/train/red_leaf_spot/test_20211227_160016.jpg,red_leaf_spot,4,kaggle,train
train_image_0_741.jpg,images/train/red_leaf_spot/train_image_0_741.jpg,red_leaf_spot,4,kaggle,train
train_20211227_163301.jpg,images/train/red_leaf_spot/train_20211227_163301.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2851.jpg,images/train/red_leaf_spot/train_image_0_2851.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2498.jpg,images/train/red_leaf_spot/train_image_0_2498.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_8814_JPG.rf.a6b13a6c68a0024352208e685e986a7c.jpg,images/train/red_leaf_spot/obb_IMG_8814_JPG.rf.a6b13a6c68a0024352208e685e986a7c.jpg,red_leaf_spot,4,field_collected,train
train_20211227_162237.jpg,images/train/red_leaf_spot/train_20211227_162237.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_20250318_152151_jpg.rf.08b8e00fd0b43aad09c825e2f6c94db0.jpg,images/train/red_leaf_spot/obb_IMG_20250318_152151_jpg.rf.08b8e00fd0b43aad09c825e2f6c94db0.jpg,red_leaf_spot,4,field_collected,train
test_20211227_160548.jpg,images/train/red_leaf_spot/test_20211227_160548.jpg,red_leaf_spot,4,kaggle,train
test_20211225_225900.jpg,images/train/red_leaf_spot/test_20211225_225900.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2115.jpg,images/train/red_leaf_spot/train_image_0_2115.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231405.jpg,images/train/red_leaf_spot/test_20211225_231405.jpg,red_leaf_spot,4,kaggle,train
train_image_0_558.jpg,images/train/red_leaf_spot/train_image_0_558.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2333.jpg,images/train/red_leaf_spot/train_image_0_2333.jpg,red_leaf_spot,4,kaggle,train
train_20211227_162949.jpg,images/train/red_leaf_spot/train_20211227_162949.jpg,red_leaf_spot,4,kaggle,train
train_20211227_162609.jpg,images/train/red_leaf_spot/train_20211227_162609.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1917.jpg,images/train/red_leaf_spot/train_image_0_1917.jpg,red_leaf_spot,4,kaggle,train
train_20211228_114943.jpg,images/train/red_leaf_spot/train_20211228_114943.jpg,red_leaf_spot,4,kaggle,train
test_20211205_154736.jpg,images/train/red_leaf_spot/test_20211205_154736.jpg,red_leaf_spot,4,kaggle,train
test_20211225_224558.jpg,images/train/red_leaf_spot/test_20211225_224558.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231325.jpg,images/train/red_leaf_spot/test_20211225_231325.jpg,red_leaf_spot,4,kaggle,train
test_20211225_223359.jpg,images/train/red_leaf_spot/test_20211225_223359.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1960.jpg,images/train/red_leaf_spot/train_image_0_1960.jpg,red_leaf_spot,4,kaggle,train
train_image_0_554.jpg,images/train/red_leaf_spot/train_image_0_554.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2516.jpg,images/train/red_leaf_spot/train_image_0_2516.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1649.jpg,images/train/red_leaf_spot/train_image_0_1649.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1104.jpg,images/train/red_leaf_spot/train_image_0_1104.jpg,red_leaf_spot,4,kaggle,train
train_20211228_125637.jpg,images/train/red_leaf_spot/train_20211228_125637.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1964.jpg,images/train/red_leaf_spot/train_image_0_1964.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1331.jpg,images/train/red_leaf_spot/train_image_0_1331.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2843.jpg,images/train/red_leaf_spot/train_image_0_2843.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1811.jpg,images/train/red_leaf_spot/train_image_0_1811.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_20250320_150927_jpg.rf.3069b53a038a295e080acd10708ddff6.jpg,images/train/red_leaf_spot/obb_IMG_20250320_150927_jpg.rf.3069b53a038a295e080acd10708ddff6.jpg,red_leaf_spot,4,field_collected,train
test_20211225_231309.jpg,images/train/red_leaf_spot/test_20211225_231309.jpg,red_leaf_spot,4,kaggle,train
obb_IMG_20250320_154042_jpg.rf.2967721c07c8a01bbd60e64571d725ae.jpg,images/train/red_leaf_spot/obb_IMG_20250320_154042_jpg.rf.2967721c07c8a01bbd60e64571d725ae.jpg,red_leaf_spot,4,field_collected,train
train_image_0_1437.jpg,images/train/red_leaf_spot/train_image_0_1437.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1269.jpg,images/train/red_leaf_spot/train_image_0_1269.jpg,red_leaf_spot,4,kaggle,train
test_20211227_155707.jpg,images/train/red_leaf_spot/test_20211227_155707.jpg,red_leaf_spot,4,kaggle,train
train_20211227_162141.jpg,images/train/red_leaf_spot/train_20211227_162141.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2633.jpg,images/train/red_leaf_spot/train_image_0_2633.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2649.jpg,images/train/red_leaf_spot/train_image_0_2649.jpg,red_leaf_spot,4,kaggle,train
train_image_0_774.jpg,images/train/red_leaf_spot/train_image_0_774.jpg,red_leaf_spot,4,kaggle,train
train_20211228_123233.jpg,images/train/red_leaf_spot/train_20211228_123233.jpg,red_leaf_spot,4,kaggle,train
test_20211227_160506.jpg,images/train/red_leaf_spot/test_20211227_160506.jpg,red_leaf_spot,4,kaggle,train
train_image_0_2408.jpg,images/train/red_leaf_spot/train_image_0_2408.jpg,red_leaf_spot,4,kaggle,train
train_20211227_161305.jpg,images/train/red_leaf_spot/train_20211227_161305.jpg,red_leaf_spot,4,kaggle,train
train_image_0_840.jpg,images/train/red_leaf_spot/train_image_0_840.jpg,red_leaf_spot,4,kaggle,train
test_20211227_155821.jpg,images/train/red_leaf_spot/test_20211227_155821.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1282.jpg,images/train/red_leaf_spot/train_image_0_1282.jpg,red_leaf_spot,4,kaggle,train
train_image_0_313.jpg,images/train/red_leaf_spot/train_image_0_313.jpg,red_leaf_spot,4,kaggle,train
train_image_0_753.jpg,images/train/red_leaf_spot/train_image_0_753.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1022.jpg,images/train/red_leaf_spot/train_image_0_1022.jpg,red_leaf_spot,4,kaggle,train
test_20211205_154648.jpg,images/train/red_leaf_spot/test_20211205_154648.jpg,red_leaf_spot,4,kaggle,train
test_20211225_232008.jpg,images/train/red_leaf_spot/test_20211225_232008.jpg,red_leaf_spot,4,kaggle,train
test_20211227_161122.jpg,images/train/red_leaf_spot/test_20211227_161122.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231808.jpg,images/train/red_leaf_spot/test_20211225_231808.jpg,red_leaf_spot,4,kaggle,train
train_image_0_190.jpg,images/train/red_leaf_spot/train_image_0_190.jpg,red_leaf_spot,4,kaggle,train
test_20211225_231053.jpg,images/train/red_leaf_spot/test_20211225_231053.jpg,red_leaf_spot,4,kaggle,train
train_image_0_1890.jpg,images/train/red_leaf_spot/train_image_0_1890.jpg,red_leaf_spot,4,kaggle,train
