filename,rel_path,class_name,class_id,source,split
train_image_0_9767.jpg,images/train/brown_blight/train_image_0_9767.jpg,brown_blight,3,kaggle,train
train_image_0_4292.jpg,images/train/brown_blight/train_image_0_4292.jpg,brown_blight,3,kaggle,train
train_image_0_8162.jpg,images/train/brown_blight/train_image_0_8162.jpg,brown_blight,3,kaggle,train
train_image_0_1226.jpg,images/train/brown_blight/train_image_0_1226.jpg,brown_blight,3,kaggle,train
train_image_0_9202.jpg,images/train/brown_blight/train_image_0_9202.jpg,brown_blight,3,kaggle,train
train_image_0_913.jpg,images/train/brown_blight/train_image_0_913.jpg,brown_blight,3,kaggle,train
train_image_0_1185.jpg,images/train/brown_blight/train_image_0_1185.jpg,brown_blight,3,kaggle,train
train_image_0_4357.jpg,images/train/brown_blight/train_image_0_4357.jpg,brown_blight,3,kaggle,train
train_image_0_6418.jpg,images/train/brown_blight/train_image_0_6418.jpg,brown_blight,3,kaggle,train
train_image_0_5114.jpg,images/train/brown_blight/train_image_0_5114.jpg,brown_blight,3,kaggle,train
test_20211226_002423.jpg,images/train/brown_blight/test_20211226_002423.jpg,brown_blight,3,kaggle,train
train_image_0_8264.jpg,images/train/brown_blight/train_image_0_8264.jpg,brown_blight,3,kaggle,train
test_image_0_644.jpg,images/train/brown_blight/test_image_0_644.jpg,brown_blight,3,kaggle,train
train_image_0_2848.jpg,images/train/brown_blight/train_image_0_2848.jpg,brown_blight,3,kaggle,train
train_image_0_9843.jpg,images/train/brown_blight/train_image_0_9843.jpg,brown_blight,3,kaggle,train
test_image_0_738.jpg,images/train/brown_blight/test_image_0_738.jpg,brown_blight,3,kaggle,train
train_image_0_1183.jpg,images/train/brown_blight/train_image_0_1183.jpg,brown_blight,3,kaggle,train
train_image_0_8071.jpg,images/train/brown_blight/train_image_0_8071.jpg,brown_blight,3,kaggle,train
train_image_0_1408.jpg,images/train/brown_blight/train_image_0_1408.jpg,brown_blight,3,kaggle,train
train_image_0_2984.jpg,images/train/brown_blight/train_image_0_2984.jpg,brown_blight,3,kaggle,train
test_20211226_002512.jpg,images/train/brown_blight/test_20211226_002512.jpg,brown_blight,3,kaggle,train
test_20211205_155637.jpg,images/train/brown_blight/test_20211205_155637.jpg,brown_blight,3,kaggle,train
train_image_0_3896.jpg,images/train/brown_blight/train_image_0_3896.jpg,brown_blight,3,kaggle,train
train_image_0_3690.jpg,images/train/brown_blight/train_image_0_3690.jpg,brown_blight,3,kaggle,train
train_image_0_5154.jpg,images/train/brown_blight/train_image_0_5154.jpg,brown_blight,3,kaggle,train
train_image_0_5281.jpg,images/train/brown_blight/train_image_0_5281.jpg,brown_blight,3,kaggle,train
train_image_0_4410.jpg,images/train/brown_blight/train_image_0_4410.jpg,brown_blight,3,kaggle,train
train_image_0_1058.jpg,images/train/brown_blight/train_image_0_1058.jpg,brown_blight,3,kaggle,train
test_20211228_125526.jpg,images/train/brown_blight/test_20211228_125526.jpg,brown_blight,3,kaggle,train
train_image_0_5874.jpg,images/train/brown_blight/train_image_0_5874.jpg,brown_blight,3,kaggle,train
test_20211225_235207.jpg,images/train/brown_blight/test_20211225_235207.jpg,brown_blight,3,kaggle,train
train_image_0_6496.jpg,images/train/brown_blight/train_image_0_6496.jpg,brown_blight,3,kaggle,train
train_image_0_3554.jpg,images/train/brown_blight/train_image_0_3554.jpg,brown_blight,3,kaggle,train
train_image_0_4385.jpg,images/train/brown_blight/train_image_0_4385.jpg,brown_blight,3,kaggle,train
train_image_0_1459.jpg,images/train/brown_blight/train_image_0_1459.jpg,brown_blight,3,kaggle,train
train_image_0_1785.jpg,images/train/brown_blight/train_image_0_1785.jpg,brown_blight,3,kaggle,train
train_image_0_4918.jpg,images/train/brown_blight/train_image_0_4918.jpg,brown_blight,3,kaggle,train
train_image_0_8948.jpg,images/train/brown_blight/train_image_0_8948.jpg,brown_blight,3,kaggle,train
train_image_0_5641.jpg,images/train/brown_blight/train_image_0_5641.jpg,brown_blight,3,kaggle,train
train_image_0_7430.jpg,images/train/brown_blight/train_image_0_7430.jpg,brown_blight,3,kaggle,train
train_image_0_3976.jpg,images/train/brown_blight/train_image_0_3976.jpg,brown_blight,3,kaggle,train
train_image_0_1564.jpg,images/train/brown_blight/train_image_0_1564.jpg,brown_blight,3,kaggle,train
obb_IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,images/train/brown_blight/obb_IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,brown_blight,3,field_collected,train
train_image_0_1246.jpg,images/train/brown_blight/train_image_0_1246.jpg,brown_blight,3,kaggle,train
test_image_0_270.jpg,images/train/brown_blight/test_image_0_270.jpg,brown_blight,3,kaggle,train
test_20211226_003230.jpg,images/train/brown_blight/test_20211226_003230.jpg,brown_blight,3,kaggle,train
